"Endpoint name","Type","IP address","MAC address","Group","Pinned to Group","Agent GUID","Operating system","Endpoint isolation","Create time","Last connected","Features enabled","Status","Error code"
"LAP-SUP-004","Desktop","169.254.103.220,169.254.117.79,169.254.246.17,169.254.89.71,10.3.6.56,169.254.229.0","54:05:DB:BA:09:E9,DC:41:A9:21:1B:F1,DE:41:A9:21:1B:F0,9C:81:B5:53:5C:43,DC:41:A9:21:1B:F0,DC:41:A9:21:1B:F4","All Endpoints","No","826389a1-3428-4811-b70c-b23a343e5ec4","Windows 11","Off","2024-04-15 10:39:45","2024-06-05 14:45:22","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-SUP-103","Desktop","169.254.152.61,169.254.50.202,169.254.49.238,10.3.6.81,169.254.207.152","98:FA:9B:9E:83:98,DC:71:96:57:AA:59,DE:71:96:57:AA:58,DC:71:96:57:AA:58,DC:71:96:57:AA:5C","All Endpoints","No","03e86bbd-a780-40b3-b5b7-1f6a79021232","Windows 11","Off","2024-04-15 14:42:20","2024-06-05 14:47:09","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-GST-004","Desktop","10.3.103.14,169.254.48.115,169.254.239.60,169.254.240.168,192.168.1.13,169.254.2.2","02:50:41:00:00:01,F8:75:A4:B0:55:66,5C:80:B6:AE:E0:12,5E:80:B6:AE:E0:11,5C:80:B6:AE:E0:11,5C:80:B6:AE:E0:15","All Endpoints","No","86568b8b-f80c-41ac-b887-ecfdd630b6a2","Windows 11","Off","2024-04-15 15:27:51","2024-06-05 14:48:56","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-CTRL-GST1","Desktop","10.3.103.24,169.254.35.65,169.254.226.169,169.254.254.146,192.168.0.24,169.254.55.59","02:50:41:00:00:01,98:FA:9B:FA:F9:67,94:E6:F7:80:47:2A,96:E6:F7:80:47:29,94:E6:F7:80:47:29,94:E6:F7:80:47:2D","All Endpoints","No","d215de34-fdd1-46e7-9230-e8765d7501b2","Windows 11","Off","2024-04-15 15:32:16","2024-06-05 12:51:09","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-454-001","Desktop","10.2.154.1","B4:A9:FC:15:D3:2C","All Endpoints","No","a6ed95a6-688b-4ee4-9f1a-eb8e38d6d82f","Windows 10","Off","2024-04-16 15:10:31","2024-06-05 14:49:03","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-MKTG-005","Desktop","169.254.56.96,169.254.173.80,169.254.30.22,169.254.127.105,10.3.6.26,169.254.95.88","00:2B:67:8B:93:4F,9C:FC:E8:3F:F2:7E,9E:FC:E8:3F:F2:7D,80:91:87:47:5F:5E,9C:FC:E8:3F:F2:7D,9C:FC:E8:3F:F2:81","All Endpoints","No","81083bbe-1f13-482b-bfe3-502e796bb306","Windows 11","Off","2024-04-16 15:12:54","2024-06-05 14:45:19","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-142-001","Desktop","10.1.142.1","B4:A9:FC:28:CC:96","All Endpoints","No","532a5360-d936-491c-b5bc-103ee4f04529","Windows 10","Off","2024-04-16 16:11:01","2024-06-05 14:49:03","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-215-001","Desktop","10.1.215.3","B4:A9:FC:15:D1:9A","All Endpoints","No","54ed8214-b0d3-4354-a2f5-21b09cae17ee","Windows 10","Off","2024-04-16 16:25:10","2024-06-05 14:47:01","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-MQP-004","Desktop","169.254.88.134,169.254.77.18,169.254.1.80,169.254.89.71,10.3.6.20,169.254.239.6","54:05:DB:BA:08:F5,DC:41:A9:21:07:B0,DE:41:A9:21:07:AF,B0:81:81:53:58:41,DC:41:A9:21:07:AF,DC:41:A9:21:07:B3","All Endpoints","No","5d88c53f-84c6-4884-b26c-233e0bca9f8d","Windows 11","Off","2024-04-17 16:29:31","2024-06-05 14:45:26","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-SUP-107","Desktop","10.3.103.109,169.254.21.176,192.168.1.11,169.254.45.194,169.254.194.85,192.168.1.16,169.254.62.82","02:50:41:00:00:01,00:2B:67:8B:93:D5,00:E0:4C:F6:AB:4A,9C:FC:E8:3F:F2:74,84:9D:97:47:5F:52,9C:FC:E8:3F:F2:73,9C:FC:E8:3F:F2:77","All Endpoints","No","48cd4c0c-dcc7-467b-aa64-73c616af3626","Windows 11","Off","2024-04-18 10:29:49","2024-06-05 14:47:01","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-SUP-100","Desktop","169.254.136.145,169.254.255.234,169.254.125.56,10.3.6.35,169.254.180.86","98:FA:9B:9E:7E:98,DC:71:96:57:A9:B4,DE:71:96:57:A9:B3,DC:71:96:57:A9:B3,DC:71:96:57:A9:B7","All Endpoints","No","200412bf-fb5e-4a8c-b74b-9c73df0eb8e3","Windows 11","Off","2024-04-18 11:34:57","2024-06-05 14:44:50","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-193-001","Desktop","10.1.193.1","B4:A9:FC:28:CF:89","All Endpoints","No","147b6fa0-e4bc-4bc3-ac31-5d3cf3787181","Windows 10","Off","2024-04-19 11:31:07","2024-06-05 14:48:42","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-DLE-001","Desktop","169.254.243.214,169.254.14.179,10.3.6.17,169.254.42.255","64:D6:9A:DE:1F:8A,66:D6:9A:DE:1F:89,64:D6:9A:DE:1F:89,64:D6:9A:DE:1F:8D","All Endpoints","No","e4bc9749-17bc-40ae-81e3-b3581d421caf","Windows 11","Off","2024-04-25 15:09:04","2024-06-05 14:47:23","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-320-001","Desktop","10.2.20.1","B4:A9:FC:15:D5:72","All Endpoints","No","ce5a6fca-cc75-4944-aaf1-a5b9dd8c392e","Windows 10","Off","2024-04-29 17:05:26","2024-06-05 14:44:56","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-067-001","Desktop","10.1.67.1","B4:A9:FC:15:D3:3D","All Endpoints","No","9e914444-c438-42ea-9c62-3bc12ca762e8","Windows 10","Off","2024-04-29 17:06:21","2024-06-05 14:48:32","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-DR-P3","Desktop","10.3.103.87,169.254.227.72,169.254.101.253,169.254.21.150,192.168.1.93,169.254.36.5,169.254.89.71","02:50:41:00:00:01,54:05:DB:BA:0F:0B,DC:41:A9:20:E7:DA,DE:41:A9:20:E7:D9,DC:41:A9:20:E7:D9,DC:41:A9:20:E7:DD,8C:B5:9D:55:5E:5D","All Endpoints","No","409e632e-cce2-44fb-8bb4-a296cf8c2a17","Windows 11","Off","2024-05-02 10:13:45","2024-06-04 09:20:00","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-072-003","Desktop (persistent virtual desktop)","10.1.72.1","08:8F:C3:90:0F:23","All Endpoints","No","c675f6a8-907f-41e1-af8c-dc82c17e6233","Windows 10","Off","2024-05-02 17:05:03","2024-06-05 14:45:21","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-550-001","Desktop (persistent virtual desktop)","10.3.104.47,169.254.93.180,169.254.92.111,169.254.161.171,10.117.5.249","02:50:41:00:00:01,00:E0:4C:56:6E:F5,02:E0:4C:56:6E:F5,00:E0:4C:56:6E:F5,C0:18:50:A9:34:A1","All Endpoints","No","b2eec7b3-9f7f-4d65-a7ab-09c4369ba950","Windows 10","Off","2024-05-03 10:35:59","2024-06-05 14:47:13","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-RH-101","Desktop","10.3.103.16,169.254.16.76,169.254.218.78,169.254.226.115,100.93.243.90,169.254.70.145","02:50:41:00:00:01,8C:04:BA:3B:DC:CC,50:E0:85:26:A4:FE,52:E0:85:26:A4:FD,50:E0:85:26:A4:FD,50:E0:85:26:A5:01","All Endpoints","No","03c619df-2b02-4f1c-87c5-839e0f564c61","Windows 10","Off","2024-05-07 10:20:09","2024-06-05 14:48:32","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-335-001","Desktop","10.2.35.2","B4:A9:FC:28:CD:96","All Endpoints","No","650502cf-598a-4b0a-9f91-2681a9de3128","Windows 10","Off","2024-05-07 14:54:16","2024-06-05 14:47:09","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-026-003","Desktop","10.1.26.1","C0:18:50:B0:E4:64","All Endpoints","No","a538c041-b320-4e1e-9ee3-0fd45fd37d72","Windows 10","Off","2024-05-07 14:56:05","2024-06-05 14:46:15","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-030-001","Desktop","10.1.30.2","C0:18:50:B0:E3:0F","All Endpoints","No","17b8db46-cb30-4ca1-a5d2-6c81c547206e","Windows 10","Off","2024-05-07 15:02:26","2024-06-05 14:48:28","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-544-001","Desktop (persistent virtual desktop)","10.3.104.76,169.254.108.180,169.254.74.137,169.254.154.89,10.117.85.60","02:50:41:00:00:01,08:8F:C3:90:A4:DF,02:E0:4C:56:62:AA,00:E0:4C:56:62:AA,00:E0:4C:56:62:AA","All Endpoints","No","43eb973d-8f91-46f1-9105-7c1226e7322a","Windows 10","Off","2024-05-14 14:36:23","2024-06-05 14:45:33","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-531-001","Desktop (persistent virtual desktop)","169.254.151.195,169.254.6.116,172.31.0.146","02:E0:4C:56:6D:09,00:E0:4C:56:6D:09,00:E0:4C:56:6D:09","All Endpoints","No","dd93d307-5c70-4dcb-af94-df0aada7c994","Windows 10","Off","2024-05-14 15:20:11","2024-06-05 14:47:58","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-193-001","Desktop","10.1.193.3,10.1.193.4,169.254.22.183,169.254.140.67,169.254.189.221,169.254.227.82","AC:91:A1:53:A4:E8,74:13:EA:27:CA:BD,74:13:EA:27:CA:BD,74:13:EA:27:CA:BE,76:13:EA:27:CA:BD,74:13:EA:27:CA:C1","All Endpoints","No","cadfcd01-917b-48e7-ada9-cc35d7df93ff","Windows 10","Off","2024-05-14 15:39:57","2024-06-05 14:48:46","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-538-002","Desktop (persistent virtual desktop)","169.254.162.178,169.254.175.228,169.254.21.21,10.117.36.249","00:E0:4C:56:6C:93,02:E0:4C:56:6C:93,00:E0:4C:56:6C:93,08:8F:C3:90:A4:E5","All Endpoints","No","63040405-3273-41d8-bb38-6270b379d55e","Windows 10","Off","2024-05-14 16:47:30","2024-06-03 15:23:26","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-532-001","Desktop (persistent virtual desktop)","169.254.148.52,169.254.249.95,169.254.187.41,10.117.74.249","00:E0:4C:56:62:99,02:E0:4C:56:62:99,00:E0:4C:56:62:99,C0:18:50:A9:31:42","All Endpoints","No","5afd97d1-ba58-4e03-8554-a3735aa52a25","Windows 10","Off","2024-05-14 17:04:28","2024-06-05 14:46:32","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-546-001","Desktop (persistent virtual desktop)","169.254.129.87,169.254.193.88,169.254.14.29,10.117.12.249","00:E0:4C:56:6E:EB,02:E0:4C:56:6E:EB,00:E0:4C:56:6E:EB,08:8F:C3:90:A5:1D","All Endpoints","No","fd9fc966-6d2a-44aa-a043-4dc633602bb9","Windows 10","Off","2024-05-14 17:16:43","2024-06-05 14:47:15","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-545-001","Desktop (persistent virtual desktop)","10.3.104.48,169.254.192.165,169.254.228.113,169.254.205.199,10.117.18.249","02:50:41:00:00:01,00:E0:4C:56:76:D8,02:E0:4C:56:76:D8,00:E0:4C:56:76:D8,08:8F:C3:90:A5:2D","All Endpoints","No","b33370ed-4691-4912-8378-0fff73bb7880","Windows 10","Off","2024-05-14 17:17:21","2024-06-05 14:47:32","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-CPTA-001","Desktop","10.3.103.2,169.254.129.141,169.254.2.228,169.254.146.73,192.168.0.43,169.254.26.131","02:50:41:00:00:01,F4:A8:0D:C9:D1:EE,90:09:DF:CF:41:D6,92:09:DF:CF:41:D5,90:09:DF:CF:41:D5,90:09:DF:CF:41:D9","All Endpoints","No","f26031fb-294d-4744-b9d1-ea30f43bd794","Windows 11","Off","2024-05-14 17:40:53","2024-06-05 14:48:18","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-519-001","Desktop","10.3.104.6,169.254.100.197,169.254.24.221,169.254.127.185,10.117.41.155","02:50:41:00:00:01,02:E0:4C:58:34:62,00:E0:4C:58:34:62,08:8F:C3:90:11:56,00:E0:4C:58:34:62","All Endpoints","No","bca830f8-e664-46c2-84c1-0919c7fbf81e","Windows 10","Off","2024-05-14 17:43:12","2024-06-05 14:47:04","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-322-001","Desktop (persistent virtual desktop)","10.2.22.1","C0:18:50:B0:E9:BA","All Endpoints","No","1f045a67-29ec-4b24-bc6e-270208290d42","Windows 10","Off","2024-05-15 10:37:13","2024-06-05 14:45:53","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-330-001","Desktop","10.2.30.2","00:60:EF:39:DE:5E","All Endpoints","No","6db5ebf0-6ba3-454a-905c-dcbd81f5fd79","Windows 10","Off","2024-05-15 15:10:28","2024-06-05 14:46:51","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-DI-CO","Desktop","169.254.182.114,169.254.171.120,169.254.224.129,10.3.6.40,169.254.16.14","F4:A8:0D:18:57:E8,F4:7B:09:D3:0A:9B,F6:7B:09:D3:0A:9A,F4:7B:09:D3:0A:9A,F4:7B:09:D3:0A:9E","All Endpoints","No","71d0ade5-7c6f-4769-be14-d31a028ae329","Windows 11","Off","2024-05-15 15:57:21","2024-05-29 18:25:15","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-DIR-MKTG","Desktop","169.254.130.87,169.254.12.249,169.254.163.108,10.3.6.61,169.254.89.71","54:05:DB:BA:0C:39,DC:41:A9:21:2A:CE,DE:41:A9:21:2A:CD,DC:41:A9:21:2A:CD,9C:89:81:53:46:57","All Endpoints","No","f837863c-fc7a-4475-9594-32a794cb3b87","Windows 11","Off","2024-05-15 16:28:50","2024-05-30 17:29:42","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-348-001","Desktop","10.2.48.1","B4:A9:FC:28:CC:58","All Endpoints","No","69233779-f52c-4a0b-8f48-f3a897028787","Windows 10","Off","2024-05-15 16:32:23","2024-06-05 14:44:34","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-228-001","Desktop","10.1.228.2","B4:A9:FC:28:C9:F5","All Endpoints","No","b8ff78c9-7339-4229-8a66-afae8b54f0df","Windows 10","Off","2024-05-15 16:42:08","2024-06-05 14:47:55","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-424-004","Desktop (persistent virtual desktop)","10.2.124.4","08:8F:C3:90:0F:22","All Endpoints","No","7856a45a-9faf-4d0c-8089-f6faa4a65375","Windows 10","Off","2024-05-17 10:23:57","2024-06-05 14:47:47","XDR Endpoint Sensor,Vulnerability Assessment","",""
"SUR-408-002","Desktop","169.254.202.125,169.254.56.166,10.3.6.67,169.254.131.208","60:45:2E:54:DC:34,62:45:2E:54:DC:33,60:45:2E:54:DC:33,60:45:2E:54:DC:37","All Endpoints","No","3abb7f52-1461-4934-a78c-9b8ce59e09b0","Windows 11","Off","2024-06-04 12:12:25","2024-06-04 21:51:49","XDR Endpoint Sensor,Vulnerability Assessment","",""
"SUR-408-003","Desktop","169.254.183.52,169.254.83.182,10.3.6.68,169.254.64.201","F0:20:FF:8D:C1:E8,F2:20:FF:8D:C1:E7,F0:20:FF:8D:C1:E7,F0:20:FF:8D:C1:EB","All Endpoints","No","1bca9099-f82e-4d90-bf53-8e0d39b71892","Windows 11","Off","2024-06-04 12:13:10","2024-06-04 22:36:08","Vulnerability Assessment","Environment Issue: Unable to enable XDR Endpoint Sensor on an endpoint with Apex One Endpoint Sensor enabled. Disable Apex One Endpoint Sensor and try again.","M0xd0020001"
"SUR-408-001","Desktop","169.254.245.115,169.254.196.80,10.3.6.66,169.254.147.170","60:45:2E:53:8B:4A,62:45:2E:53:8B:49,60:45:2E:53:8B:49,60:45:2E:53:8B:4D","All Endpoints","No","a56aea92-1608-4f58-832f-b13bba24161c","Windows 11","Off","2024-06-04 14:27:06","2024-06-04 18:02:21","Vulnerability Assessment","Environment Issue: Unable to enable XDR Endpoint Sensor on an endpoint with Apex One Endpoint Sensor enabled. Disable Apex One Endpoint Sensor and try again.","M0xd0020001"
"TPV-538-001","Desktop (persistent virtual desktop)","192.168.10.135","B4-A9-FC-15-D4-E8","All Endpoints","No","f6d9ad86-426e-4df6-977b-267f674f2f0d","Windows 10","Off","2024-06-05 09:12:18","2024-06-05 10:29:39","","Updating components...: Unable to report data due to an unknown error. Try restarting the endpoint. If the issue persists, contact your support provider. ()",""
